Id,Name,Language,keywords
1014230,a shuddering dawn: religious studies and the nuclear age,eng, ira_chernus state_university_of_new_york_press eng nuclear bomb religious ethical meanings
1035443,"star trek and sacred ground: explorations of star trek, religion and american culture",eng, jennifer_e._porter state_university_of_new_york_press eng scientism trek secular religion religious
1077115,the teachings and practices of the early quanzhen taoist masters,en-US, stephen_eskildsen state_university_of_new_york_press en-US taoism quanzhen monastic meditation asceticism
1041133,confucian cultures of authority,eng, peter_d._hershock state_university_of_new_york_press eng confucian anticonfucianism crosscultural chinese culturewhile
1057588,the marriage wish,eng, dee_henderson steeple_hill eng wish marriage henderson dee released
1018450,apprenticeship in literacy: transitions across reading and writing,eng, linda_j._dorn stenhouse_publishers eng literacylearning literacy writinghelping writing readingguided
1014843,the science fiction and fantasy world of tim white,eng, tim_______white sterling eng paintings art mighthavebeen alien skies
1096374,hungry dinosaur (i'm going to read series),eng, pete_whitehead sterling eng apatosaurus dinosaur eats hungry parrot
1007377,the last of the mohicans (classic start series),en-US, deanna_mcfadden sterling en-US hawkeye soldiers cora scout mohicans
1095098,complete book of tarot spreads,eng, evelin_bürger sterling eng tarot astrology cards layouts card
1089172,the espn pro football encyclopedia,en-US, pete_palmer sterling en-US nfl drafted draft afl stats
1016241,clever word search puzzles for kids,eng, mark_danna sterling eng puzzles search riddle word don
1050435,the call of the wild and white fang,eng, jack_london sterling eng wolf animal wild literature wilderness
1074296,"easy paint makeovers for fabrics, floors  furniture",eng," liz_carter sterling_publishing_co.,_inc. eng paintbrush furniture paint cabinets chairs"
1082398,magic items 1: sorcerous shops stocked with a multitude of mighty magics,eng, chris_w._mccubbin steve_jackson_games eng enchantment enchanters enchanter enchanted items
1007031,liber servitorum: the book of servants (in nomine),eng, r._sean_borgstrom steve_jackson_games eng archangels characters celestial princes demon
1007030,in nomine liber reliquarum: the book of relics,eng, laura_davidson steve_jackson_games eng relics relicsinfernal artifact artifacts treasure
1007029,"revelations cycle ii: the marches (in nomine: revelations cycle, #2)",eng,"in_nomine:_revelations_cycle,_#2 sam_chupp steve_jackson_games eng dreamjust dreamscape dreams revelations dream"
1007027,in nomine (in nomine),en-US, derek_pearcy steve_jackson_games en-US nomine demons demon archangels celestials
1086190,"revelations cycle i: night music (in nomine: revelations cycle, #1)",eng,"in_nomine:_revelations_cycle,_#1 derek_pearcy steve_jackson_games eng adventure prince archangel demon rock"
1086189,infernal player's guide,eng, nettie_hartsock steve_jackson_games eng angels angelic cover artist demons
1007026,gurps in nomine: earth is the battleground for heaven and hell,eng, elizabeth_mccoy steve_jackson_games eng nomines nomine demons choirs gurps
1042229,the weem witch,eng, leonard_low steve_savage_publishers_ltd eng witchcraft witches witchs witchhunt witch
1090327,"the lords of the rings: power, money and drugs in the modern olympics.",eng, vyv_simson stoddart_pub._co. eng zorro swashbuckler blade mask apprentice
1037921,the american paint horse: a photographic portrayal,eng, jennifer_forsberg_meyer stoecklein_publishing eng horse paints paint horses artistic
1056642,the haunted playground,en-US, shaun_tan stone_arch_books en-US gavin treasure hunt hunting playground
1040861,"tabletop gardens: create 40 intimate gardens for the home, no matter what the season",eng," rosemary_mccreary storey_publishing,_llc eng gardens gardeners gardener plants flowers"
1028784,dishing up® maine: 165 recipes that capture authentic down east flavors,eng," brooke_dojny storey_publishing,_llc eng maine lobster cuisine chefs organic"
1026090,unclutter your mind: 500 ways to focus on what's important,eng," donna_smallin_kuper storey_publishing,_llc eng calm stressors stress mind unclutter"
1059066,unmasking the jezebel spirit,eng, john_paul_jackson streams_publishing_house eng revelation jackson paul church book
1069707,verbal penetration: punany poets,eng, jessica_holter strebor_books eng poems poetry poets erotic anthologies
1036254,modern antiques for the table: a guide to tabletop accessories of 1890-1940,eng, sheila_chefetz studio eng antiques tableware table crafts collectors
1063730,the big i am,eng, ralph_steadman summit_books eng creation synopsis gods mankind universe
1014983,"'gator aid (fraser brothers, #3)",eng,"fraser_brothers,_#3 jane_cutler sunburst eng fraser alligator edward book shaw"
1037667,midwestern landscaping book,en-US, craig_bergmann sunset_books en-US landscapes landscape gardens garden pages
1088030,"titanic survivor: the memoirs of violet jessop, stewardess",eng, violet_jessop sutton eng titanic stewardess memoirs ships violet
1088029,titanic survivor: the memoirs of violet jessop stewardess,eng, violet_jessop sutton_publishing_ltd eng titanic lifeboat voyage shipsi ships
1035392,women in ancient egypt,eng, barbara_watterson sutton_publishing+ltd eng egyptian egypt ancient women woman
1026834,the battle of kosovo,eng, john_matthias swallow_press eng kosovo poetry poems serbian poet
1036717,the witch in the pumpkin patch (sweet valley kids #73),eng,sweet_valley_kids_#73 francine_pascal sweet_valley eng pumpkin haunted witch wakefieldour elizabeth
1013214,"a gift of ice (the jimmy fincher saga, #2)",eng,"the_jimmy_fincher_saga,_#2 james_dashner sweetwater_books eng jimmy fincher mysteries gifts book"
1018090,juniper(r) networks secure access ssl vpn configuration guide,eng, rob_cameron syngress_publishing eng juniper vpn ssl security secure
1002804,the 60s communes: hippies and beyond,eng, timothy_a._miller syracuse_university_press eng communes hippie commune 1960s communal
1013786,the committee,eng, sonallah_ibrahim syracuse_university_press eng novel kafkas novels trial prose
1004365,the qur'an: a translation,eng, anonymous tahrike_tarsile_qur'an eng quran qurans muhammad translation prophet
1070556,equine acupressure: a working manual,eng, nancy_zidonis tallgrass_publishers eng acupressure acupoints acupresure equine horses
1085950,the execution,eng, marie-claire_blais talonbooks eng execution innocence murder blais crime
1093641,visits to the blessed sacrament,eng, alfonso_maría_de_liguori tan_books eng sacramenta sacrament communion alphonsus prayers
1093533,an introduction to philosophy: perennial principles of the classical realist tradition,eng, daniel_j._sullivan tan_books eng philosophy philosophical aristotle plato revelation
1058877,saint catherine of siena,eng, f.a._forbes tan_books eng pope biography church holiness saints
1086281,pope st. pius x,eng, f.a._forbes tan_books_&_publishers eng communion church pope modernism reformed
1057792,"fraulein spy (killmaster, #5)",eng,"killmaster,_#5 nick_carter tandem eng judas spy bronson informant investigative"
1046301,all the shah's men,eng, stephen_kinzer tantor_media eng taliban shah terrorists coup shahs
1027522,the new diary: how to use a journal for self-guidance and expanded creativity,eng, tristine_rainer tarcherperigee eng diary journal writing writers calendar
1028778,"erotic passions: a guide to orgasmic massage, sensual bathing, oral pleasuring",eng, kenneth_ray_stubbs tarcherperigee eng pleasures erotic sexuality sexual illustrated
1027947,drawing scenery: seascapes and landscapes,eng, jack_hamm tarcherperigee eng sketching drawing landscapes scenery diagrams
1039801,doctor who: battlefield,eng," marc_platt target_books,_carol_publishing_corporation eng arthurs doctor doctors mythical lake"
1036534,"nature's song: an elucidation of perek shirah, the ancient text that lists the philosophical and ethical lessons of the natural world",eng, natan_slifkin targum_press eng scripture verses natures shirah ancient
1034902,elmer batters: legs that dance to elmer's tune,eng, elmer_batters taschen eng erotic photographs elmer art batters
1034905,elmer batters the caruska sittings,eng, elmer_batters taschen eng boulevard hollywood girl pretty heavy
1034924,"the wonderful world of bill ward, king of the glamour girls",en-US, bill__ward taschen en-US ward wards glamour magazine illustrations
1018210,"vincent van gogh, 1853-1890: vision and reality",en-GB, ingo_f._walther taschen en-GB gogh paintings gloomladen artist illustrated
1001394,the art of eric stanton. for the man who knows his place,eng, eric_stanton taschen eng cartoonist illustrated illustrations fantasies erotica
1086576,film posters of the russian avant-garde,eng, susan_pack taschen eng soviet posters stalin art 1920s
1028706,architecture in the united states,eng, taschen taschen eng architects architecture architectsfrom architectural taschens
1038451,hr giger arh+,en-GB, h.r._giger taschen en-GB sculpture giger gigers artist art
1016198,design for the 21st century,eng, peter_fiell taschen eng designers aesthetics design glassware appliances
1023125,sewing basics: creating a stylish wardrobe with step-by-step techniques,eng, pat_moyes taunton_press eng sewing beginners sew basics guides
1012262,monkeysuits,eng, sharon__turner taunton_press eng knitwear knitters knitting yarns sweaters
1076126,jackie chan: inside the dragon,eng, clyde_gentry_iii taylor_trade_publishing eng chan chans hong jackies kong
1070777,remember this titan: the bill yoast story: lessons learned from a celebrated coach's journey,eng, steve_sullivan taylor_trade_publishing eng titans patton veteran yoast denzel
1001441,the transsexual empire: the making of the she-male,eng, janice_g._raymond teachers_college_press eng transsexualism transsexuals transsexual transgenderism transgender
1077539,beyond the big house: african american educators on teacher education (multicultural education),eng, gloria_ladson-billings teachers_college_press eng educator educators teacher teaching harriet
1015226,"pedagogies of resistance: women educator activists, 1880-1960",en-US, margaret_smith_crocco teachers_college_press en-US teacher education advocated women progressive
1067692,"wizardology: the book of the secrets of merlin. being a true account of wizards, their ways and many wonderful powers as told by master merlin",eng, master_merlin templar_books eng wizardologys wizardry wizard wizards merlin
1074537,the wind in the willows,eng, kenneth_grahame templar_books eng badger adventures toad river wild
1022156,the afrocentric idea,eng, molefi_kete_asante temple_university_press eng afrocentric kete contemporary culture cultural
1028353,swinging at the savoy. the memoir of a jazz dancer,eng, norma___miller temple_university_press eng choreographer dancer ballroom actress dance
1051376,lancashire coastal pleasure,eng, andrew_gladwell tempus eng blackpool seaside resorts lancashire pleasures
1021749,the henge monuments of the british isles,eng, jan_harding tempus eng neolithic henges monuments monument anthropological
1009997,"peter reinhart's whole grain breads: new techniques, extraordinary flavor",eng, peter_reinhart ten_speed_press eng bread breads grain grains wheat
1039243,the great american microbrewery beer book,eng, jennifer_trainer_thompson ten_speed_press eng brewery beers beerbased beer profiles
1065677,what color is your parachute? 2006: a practical manual for job-hunters and career-changers,eng, richard_nelson_bolles ten_speed_press eng jobhunting jobhunters jobhunt jobs outsourcing
1011776,job-hunting for the so-called handicapped: or people who have disabilities,eng, richard_nelson_bolles ten_speed_press eng disabilities jobhunting handicapped careers parachute
1099422,the story of tea: a cultural history and drinking guide,eng, mary_lou_heiss ten_speed_press eng tea teas teavividly brewing tasting
1055318,toxic plants of texas: integrated management strategies to prevent livestock losses,eng, texas_cooperative_extension texas_cooperative_extension_service eng poisonous poisoning toxic plants plant
1069932,harvey girl,eng, sheila_wood_foard texas_tech_university_press eng harvey 1800s clara ozarks 1900
1069439,celtic art: from its beginnings to the book of kells,eng, ruth_megaw thames__hudson eng celts celtic sculpture salzburg ireland
1049907,the french country garden,eng, louisa_jones thames__hudson eng gardens garden flowers gardening traditions
1078811,the egyptians (ancient peoples & places),eng, cyril_aldred thames_&_hudson eng egyptian illustrations ancient history culture
